t,i,b₀ᵢ,αₜ,μᵢₜ,vᵢₜ,vₜ,eᵢₜ
6,2,-0.454,-2.0073728451772146,-0.43996198494455585,-4.7215169962079075,-4.148325355482163,-3.5855169962079074
6,3,3.78,-2.0073728451772146,-1.6039925262317671,-5.885547537495119,-4.148325355482163,-0.5155475374951193
6,4,3.479,-2.0073728451772146,1.9554495263844507,-2.3261054848789016,-4.148325355482163,2.7428945151210984
7,1,3.146,-2.641404832195804,-0.516244701259706,-6.80195335824659,-5.233577858690092,-1.8009533582465904
7,2,-0.454,-2.641404832195804,0.01777983817191275,-6.267928818814972,-5.233577858690092,-4.866928818814972
7,3,3.78,-2.641404832195804,2.036193298178572,-4.249515358808312,-5.233577858690092,1.3854846411916881
7,4,3.479,-2.641404832195804,2.6707947580963936,-3.6149138988904905,-5.233577858690092,1.719086101109509
8,1,3.146,1.3545682965849974,1.8068935605594334,-1.4362362917148144,-1.6073415421068256,3.829763708285186
8,2,-0.454,1.3545682965849974,1.036296992665193,-2.2068328596090545,-1.6073415421068256,-0.5408328596090544
8,3,3.78,1.3545682965849974,2.65988625728042,-0.5832435949938279,-1.6073415421068256,5.316756405006172
8,4,3.479,1.3545682965849974,1.040076430164642,-2.2030534221096056,-1.6073415421068256,3.3959465778903946
9,1,3.146,0.6315223454678257,-4.514415123196009,-5.294942322469029,-1.4690734795800413,0.2360576775309715
9,2,-0.454,0.6315223454678257,-0.14907792187243069,-0.929605121145451,-1.4690734795800413,1.0013948788545493
9,3,3.78,0.6315223454678257,1.5837378484855238,0.8032106492125034,-1.4690734795800413,6.968210649212503
9,4,3.479,0.6315223454678257,0.32557007535483123,-0.45495712391818915,-1.4690734795800413,5.409042876081812
10,1,3.146,1.7145705480298359,-1.6507610633834062,-1.2267715671646366,-0.1401159459670569,4.569228432835364
10,2,-0.454,1.7145705480298359,-1.9148975315719916,-1.490908035353222,-0.1401159459670569,0.7050919646467781
10,3,3.78,1.7145705480298359,2.4972660289257944,2.9212555251445638,-0.1401159459670569,9.351255525144563
10,4,3.479,1.7145705480298359,-1.1880292027137023,-0.7640397064949327,-0.1401159459670569,5.364960293505067
11,1,3.146,-3.341395801045573,1.3452871922202478,-2.119200467357384,-2.938995809451985,3.941799532642616
11,2,-0.454,-3.341395801045573,-0.8881543308222423,-4.352641990399874,-2.938995809451985,-1.8916419903998745
11,3,3.78,-3.341395801045573,2.9690033479856672,-0.49548431159196493,-2.938995809451985,6.199515688408035
11,4,3.479,-3.341395801045573,-1.3241688088810841,-4.788656468458717,-2.938995809451985,1.6053435315412834
12,1,3.146,-0.6772819373977181,-0.5685859019377612,-3.8277756579390476,-2.45042615315646,2.498224342060953
12,2,-0.454,-0.6772819373977181,1.1752654963842486,-2.0839242596170378,-2.45042615315646,0.6420757403829622
12,3,3.78,-0.6772819373977181,2.067924230521181,-1.1912655254801057,-2.45042615315646,5.768734474519894
12,4,3.479,-0.6772819373977181,0.5604505864116364,-2.69873916958965,-2.45042615315646,3.9602608304103506
13,1,3.146,-1.544911210946788,-2.0279973986912108,-5.725607985185949,-5.260778742127206,0.8653920148140513
13,2,-0.454,-1.544911210946788,-2.106184104340038,-5.803794690834776,-5.260778742127206,-2.812794690834776
13,3,3.78,-1.544911210946788,-0.23302711773072923,-3.930637704225467,-5.260778742127206,3.2943622957745324
13,4,3.479,-1.544911210946788,-1.8854640017678947,-5.583074588262633,-5.260778742127206,1.3409254117373672
14,1,3.146,-0.30097523605731386,2.2747931676855915,-2.647776193330472,-3.434285925237517,4.208223806669528
14,2,-0.454,-0.30097523605731386,-0.40555986217426326,-5.328129223190326,-3.434285925237517,-2.0721292231903266
14,3,3.78,-0.30097523605731386,1.2355065243972523,-3.687062836618811,-3.434285925237517,3.802937163381189
14,4,3.479,-0.30097523605731386,2.848393913205607,-2.0741754478104566,-3.434285925237517,5.1148245521895435
15,1,3.146,-1.5347185119241467,0.34440753772593513,-4.20733115951937,-3.4247084995214996,2.9136688404806304
15,2,-0.454,-1.5347185119241467,3.095913622402097,-1.4558250748432084,-3.4247084995214996,2.0651749251567915
15,3,3.78,-1.5347185119241467,3.230118203694186,-1.3216204935511193,-3.4247084995214996,6.433379506448881
15,4,3.479,-1.5347185119241467,-2.1623185729269965,-6.714057270172302,-3.4247084995214996,0.7399427298276988
16,1,3.146,-0.09994537775567987,3.2868472986374813,0.17829550405216388,-1.4555605702733097,7.564295504052164
16,2,-0.454,-0.09994537775567987,0.8233283514969796,-2.285223443088338,-1.4555605702733097,1.5007765569116622
16,3,3.78,-0.09994537775567987,4.723527890004884,1.6149760954195664,-1.4555605702733097,9.634976095419566
16,4,3.479,-0.09994537775567987,-2.2217386428913133,-5.330290437476631,-1.4555605702733097,2.3887095625233696
17,1,3.146,0.6071300346837742,1.7961281260505602,1.124548199749232,-0.8390293465234995,8.775548199749231
17,2,-0.454,0.6071300346837742,-0.2937999451001565,-0.9653798714014847,-0.8390293465234995,3.0856201285985154
17,3,3.78,0.6071300346837742,-1.0234856685549414,-1.6950655948562696,-0.8390293465234995,6.5899344051437305
17,4,3.479,0.6071300346837742,-1.148640193284147,-1.8202201195854752,-0.8390293465234995,6.163779880414525
18,1,3.146,-2.7642360929821073,5.323624248325696,1.822300874422694,-3.04213230789229,9.738300874422695
18,2,-0.454,-2.7642360929821073,-0.3502212979569258,-3.8515446718599273,-3.04213230789229,0.4644553281400734
18,3,3.78,-2.7642360929821073,-3.535106326480206,-7.0364297003832075,-3.04213230789229,1.5135702996167932
18,4,3.479,-2.7642360929821073,0.39846764015428343,-3.102855733748718,-3.04213230789229,5.146144266251282
19,1,3.146,-3.426603467380503,1.6386246647703668,-4.460492035093512,-6.02095072273053,3.7205079649064885
19,2,-0.454,-3.426603467380503,-0.36906962055900283,-6.468186320422882,-6.02095072273053,-1.8871863204228818
19,3,3.78,-3.426603467380503,0.17959870512387857,-5.9195179947400005,-6.02095072273053,2.895482005259999
19,4,3.479,-3.426603467380503,-1.136489840801846,-7.235606540665725,-6.02095072273053,1.278393459334274
20,1,3.146,-1.1178035729104339,1.5414218092286098,-4.865786973600594,-5.655050025940757,3.5802130263994076
20,2,-0.454,-1.1178035729104339,0.7252330161722875,-5.681975766656916,-5.655050025940757,-0.8359757666569152
20,3,3.78,-1.1178035729104339,-0.18976613267572584,-6.59697491550493,-5.655050025940757,2.48302508449507
20,4,3.479,-1.1178035729104339,0.9317463348286147,-5.475462448000589,-5.655050025940757,3.303537551999411
21,1,3.146,-0.4790729663788797,0.5417922767287473,-4.905242137439087,-5.060771432292248,3.805757862560913
21,2,-0.454,-0.4790729663788797,0.5783481974176186,-4.868686216750216,-5.060771432292248,0.24231378324978436
21,3,3.78,-0.4790729663788797,0.9691183980979099,-4.4779160160699245,-5.060771432292248,4.867083983930076
21,4,3.479,-0.4790729663788797,-0.5442069447419308,-5.9912413589097655,-5.060771432292248,3.052758641090235
22,1,3.146,-0.2646310716268091,-1.1695333538279604,-5.880052128723509,-3.365308037546523,3.09594787127649
22,2,-0.454,-0.2646310716268091,0.6681446591998307,-4.0423741156957185,-3.365308037546523,1.3336258843042819
22,3,3.78,-0.2646310716268091,4.108193750183706,-0.6023250247118428,-3.365308037546523,9.007674975288158
22,4,3.479,-0.2646310716268091,1.7740378938405261,-2.936480881055023,-3.365308037546523,6.372519118944978
23,1,3.146,1.6861001406663363,1.6556152270755145,0.38529225675723056,-0.4889094174841589,9.62629225675723
23,2,-0.454,1.6861001406663363,-0.6771198004732311,-1.947442770791515,-0.4889094174841589,3.693557229208486
23,3,3.78,1.6861001406663363,1.793481495678548,0.5231585253602642,-0.4889094174841589,10.398158525360264
23,4,3.479,1.6861001406663363,0.35367728905566853,-0.9166456812626154,-0.4889094174841589,8.657354318737386
24,1,3.146,2.1169449867874417,-1.7929957080150152,-0.10555764448740712,2.3051681038525706,9.400442355512594
24,2,-0.454,2.1169449867874417,1.588955808439932,3.27639387196754,2.3051681038525706,9.182393871967541
24,3,3.78,2.1169449867874417,0.7606709323826232,2.448108995910231,2.3051681038525706,12.588108995910233
24,4,3.479,2.1169449867874417,1.9142891284923105,3.6017271920199185,2.3051681038525706,13.440727192019919
25,1,3.146,0.7953317754508541,2.9378545533356095,5.758276508020947,3.881797455618346,15.529276508020947
25,2,-0.454,0.7953317754508541,1.3045962026719171,4.125018157357255,3.881797455618346,10.296018157357256
25,3,3.78,0.7953317754508541,1.0054363077996429,3.8258582624849806,3.881797455618346,14.230858262484979
25,4,3.479,0.7953317754508541,-1.0023850600751378,1.8180368946101997,3.881797455618346,11.9220368946102
26,1,3.146,-1.157566772223601,-0.7805352509314157,1.4720570416056997,0.8905393614783286,11.508057041605701
26,2,-0.454,-1.157566772223601,-2.668739229702601,-0.41614693716548556,0.8905393614783286,6.019853062834516
26,3,3.78,-1.157566772223601,-1.560018702313886,0.6925735902232293,0.8905393614783286,11.36257359022323
26,4,3.479,-1.157566772223601,-0.43891854128724445,1.8136737512498708,0.8905393614783286,12.18267375124987
27,1,3.146,1.1898989714347423,1.2763136559781536,3.2485514564716076,2.218687041875712,13.549551456471608
27,2,-0.454,1.1898989714347423,-1.9793871659309157,-0.007149365437461697,2.218687041875712,6.693850634562539
27,3,3.78,1.1898989714347423,0.16202317589476198,2.134260976388216,2.218687041875712,13.069260976388216
27,4,3.479,1.1898989714347423,1.5268472995870312,3.4990851000804852,2.218687041875712,14.133085100080486
28,1,3.146,-2.6494785936070624,1.5691539904362755,0.8687919631170258,0.3569445066735152,11.434791963117025
28,2,-0.454,-2.6494785936070624,3.2576320083639967,2.557269981044747,0.3569445066735152,9.523269981044747
28,3,3.78,-2.6494785936070624,0.8591895378427274,0.15882751052347777,0.3569445066735152,11.358827510523477
28,4,3.479,-2.6494785936070624,-1.45674940067194,-2.1571114279911896,0.3569445066735152,8.741888572008811
29,1,3.146,-1.3687512921182772,-2.584054285391089,-3.639229828396683,-2.503762478119432,7.191770171603316
29,2,-0.454,-1.3687512921182772,-0.9505227387047817,-2.0056982817103757,-2.503762478119432,5.225301718289625
29,3,3.78,-1.3687512921182772,-1.3343573798653758,-2.38953292287097,-2.503762478119432,9.07546707712903
29,4,3.479,-1.3687512921182772,-0.9254133364941046,-1.9805888794996986,-2.503762478119432,9.183411120500303
30,1,3.146,0.8914753881045338,1.5075665878905542,0.199486638967167,-1.4294992837394953,11.295486638967168
30,2,-0.454,0.8914753881045338,-0.3711701412561793,-1.6792500901795666,-1.4294992837394953,5.816749909820434
30,3,3.78,0.8914753881045338,0.5351021416974117,-0.7729778072259755,-1.4294992837394953,10.957022192774025
30,4,3.479,0.8914753881045338,-2.1571759275962186,-3.4652558765196058,-1.4294992837394953,7.963744123480394
31,1,3.146,-0.5214295060089524,1.613754030856688,-0.16349059591741089,-0.5536525428404886,11.19750940408259
31,2,-0.454,-0.5214295060089524,2.7948268717304674,1.0175822449563685,-0.5536525428404886,8.778582244956368
31,3,3.78,-0.5214295060089524,0.49965706730596815,-1.2775875594681307,-0.5536525428404886,10.717412440531868
31,4,3.479,-0.5214295060089524,-0.01386963415868221,-1.791114260932781,-0.5536525428404886,9.902885739067218
32,1,3.146,-2.4314650131835553,-3.229235134721383,-6.147083906790307,-3.42361702955176,5.478916093209694
32,2,-0.454,-2.4314650131835553,-1.2315076877604791,-4.149356459829404,-3.42361702955176,3.876643540170596
32,3,3.78,-2.4314650131835553,-0.28222266628477993,-3.2000714383537043,-3.42361702955176,9.059928561646295
32,4,3.479,-2.4314650131835553,2.7198924588353006,-0.19795631323362395,-3.42361702955176,11.761043686766376
33,1,3.146,0.8355996164621048,-4.984261739997787,-7.156309683996903,-2.17058205465659,4.734690316003099
33,2,-0.454,0.8355996164621048,0.11641133754361808,-2.055636606455498,-2.17058205465659,6.235363393544502
33,3,3.78,0.8355996164621048,2.801557127296748,0.6295091832976318,-2.17058205465659,13.154509183297632
33,4,3.479,0.8355996164621048,2.0721568325275266,-0.09989111147158969,-2.17058205465659,12.124108888528411
34,1,3.146,-0.48047425326209126,-1.3073626457147216,-3.694693233992627,-3.6942047701647778,8.461306766007372
34,2,-0.454,-0.48047425326209126,0.092482817627485,-2.2948477706504207,-3.6942047701647778,6.2611522293495785
34,3,3.78,-0.48047425326209126,0.1519977708234822,-2.2353328174544234,-3.6942047701647778,10.554667182545575
34,4,3.479,-0.48047425326209126,-4.1646146702837346,-6.55194525856164,-3.6942047701647778,5.937054741438361
35,1,3.146,-0.8491629111141025,-0.6268745408920975,-4.721396342595956,-4.385583446479624,7.699603657404043
35,2,-0.454,-0.8491629111141025,0.25708832023368283,-3.8374334814701765,-4.385583446479624,4.983566518529823
35,3,3.78,-0.8491629111141025,-1.4824600591648078,-5.576981860868667,-4.385583446479624,7.478018139131333
35,4,3.479,-0.8491629111141025,0.6879997007201609,-3.406522100983698,-4.385583446479624,9.347477899016303
36,1,3.146,0.9908344717921176,-2.823256998561543,-5.685157584501775,-3.708884926597329,7.000842415498225
36,2,-0.454,0.9908344717921176,-0.527633037439608,-3.38953362337984,-3.708884926597329,5.69646637662016
36,3,3.78,0.9908344717921176,1.1092609284278598,-1.752639657512372,-3.708884926597329,11.567360342487628
36,4,3.479,0.9908344717921176,-1.1463082550550974,-4.008208840995329,-3.708884926597329,9.010791159004672
37,1,3.146,0.09973105490597171,-2.009510392875477,-5.168034745985259,-2.826363023719349,7.782965254014742
37,2,-0.454,0.09973105490597171,-0.2804137018415866,-3.438938054951368,-2.826363023719349,5.912061945048631
37,3,3.78,0.09973105490597171,1.8316961018947724,-1.3268282512150094,-2.826363023719349,12.25817174878499
37,4,3.479,0.09973105490597171,1.7868733103840226,-1.371651042725759,-2.826363023719349,11.91234895727424
38,1,3.146,1.4780364704917457,0.5632584585033013,-0.4416649873424009,-0.2681303103529971,12.7743350126576
38,2,-0.454,1.4780364704917457,0.622463211011131,-0.38246023483457114,-0.2681303103529971,9.233539765165428
38,3,3.78,1.4780364704917457,0.5314840578247136,-0.4734393880209885,-0.2681303103529971,13.376560611979011
38,4,3.479,1.4780364704917457,1.2299668146316742,0.2250433687859721,-0.2681303103529971,13.774043368785971
39,1,3.146,0.22322825330250956,3.20239500439905,3.190070780056452,0.8281135170664438,16.671070780056453
39,2,-0.454,0.22322825330250956,0.13035353114924783,0.11802930680664944,0.8281135170664438,9.99902930680665
39,3,3.78,0.22322825330250956,-0.43595368912637056,-0.44827791346896895,0.8281135170664438,13.666722086531031
39,4,3.479,0.22322825330250956,0.46495611921424096,0.45263189487164257,0.8281135170664438,14.266631894871642
40,1,3.146,0.5835993433781808,-2.703937410848165,-1.3928403427271134,0.7408390204603641,12.353159657272888
40,2,-0.454,0.5835993433781808,-0.6113801762264708,0.6997168918945809,0.7408390204603641,10.845716891894583
40,3,3.78,0.5835993433781808,0.9533886379738907,2.264485706094942,0.7408390204603641,16.644485706094944
40,4,3.479,0.5835993433781808,0.08089675845799518,1.3919938265790468,0.7408390204603641,15.470993826579047
41,1,3.146,-2.9885622599647386,-1.239468663236918,-3.5772038437272267,-2.2598686324971338,10.433796156272773
41,2,-0.454,-2.9885622599647386,-0.9047632909984915,-3.2424984714888003,-2.2598686324971338,7.168501528511199
41,3,3.78,-2.9885622599647386,-0.36677760273908105,-2.70451278322939,-2.2598686324971338,11.94048721677061
41,4,3.479,-2.9885622599647386,2.8224757489471903,0.4847405684568815,-2.2598686324971338,14.828740568456883
42,1,3.146,1.899931443154163,-1.1918882541015041,-1.277251404596073,-1.2040112204724638,12.998748595403926
42,2,-0.454,1.899931443154163,-0.003078345413722779,-0.08844149590829166,-1.2040112204724638,10.587558504091708
42,3,3.78,1.899931443154163,-4.506375353372593,-4.591738503867162,-1.2040112204724638,10.318261496132838
42,4,3.479,1.899931443154163,1.2267496729762397,1.1413865224816708,-1.2040112204724638,15.750386522481673
43,1,3.146,-4.672810709158404,2.8938666650901808,-2.8366679012532825,-5.350657545195732,11.704332098746718
43,2,-0.454,-4.672810709158404,1.1258649637492855,-4.604669602594178,-5.350657545195732,6.336330397405823
43,3,3.78,-4.672810709158404,-0.7290761981913646,-6.459610764534828,-5.350657545195732,8.715389235465173
43,4,3.479,-4.672810709158404,-1.771147346057176,-7.501681912400639,-5.350657545195732,7.372318087599363
44,1,3.146,-1.9346460671178782,0.6548124833032226,-5.980386237269106,-5.116298300176264,8.825613762730896
44,2,-0.454,-1.9346460671178782,1.4153073117366017,-5.219891408835727,-5.116298300176264,5.986108591164273
44,3,3.78,-1.9346460671178782,0.5978051800714513,-6.037393540500878,-5.116298300176264,9.402606459499122
44,4,3.479,-1.9346460671178782,3.4076767064729836,-3.2275220140993452,-5.116298300176264,11.911477985900653
45,1,3.146,-2.629062629318991,-0.23290969321719307,-7.356640379241032,-6.352057722388446,7.7143596207589695
45,2,-0.454,-2.629062629318991,0.5619489135505087,-6.56178177247333,-6.352057722388446,4.9092182275266705
45,3,3.78,-2.629062629318991,-0.1942623899510993,-7.317993075974938,-6.352057722388446,8.387006924025062
45,4,3.479,-2.629062629318991,2.9519150241593515,-4.171815661864487,-6.352057722388446,11.232184338135513
46,1,3.146,-0.6357103445658834,4.323218631405615,-1.892774422278519,-4.968795251568954,13.443225577721483
46,2,-0.454,-0.6357103445658834,0.2324721006762739,-5.98352095300786,-4.968795251568954,5.752479046992141
46,3,3.78,-0.6357103445658834,0.035703342927854695,-6.180289710756279,-4.968795251568954,9.789710289243722
46,4,3.479,-0.6357103445658834,0.3973971334509762,-5.818595920233157,-4.968795251568954,9.850404079766843
47,1,3.146,-1.6441839591974325,-1.826882613534405,-7.836153201235163,-6.178295745207909,7.764846798764836
47,2,-0.454,-1.6441839591974325,-1.093266161060557,-7.102536748761315,-6.178295745207909,4.8984632512386845
47,3,3.78,-1.6441839591974325,-0.029730342818793994,-6.039000930519552,-6.178295745207909,10.195999069480447
47,4,3.479,-1.6441839591974325,2.2737784873851514,-3.7354921003156067,-6.178295745207909,12.198507899684394
48,1,3.146,-2.4366304868341575,-3.085148691037972,-10.949411990037277,-6.638021552371756,4.916588009962723
48,2,-0.454,-2.4366304868341575,2.180119858275015,-5.68414344072429,-6.638021552371756,6.58185655927571
48,3,3.78,-2.4366304868341575,2.7048295402601004,-5.159433758739205,-6.638021552371756,11.340566241260795
48,4,3.479,-2.4366304868341575,3.1051662790130568,-4.759097019986248,-6.638021552371756,11.439902980013754
49,1,3.146,-4.413957532054179,0.8202233614743003,-9.425236104338467,-9.833985713587694,6.7057638956615335
49,2,-0.454,-4.413957532054179,-0.21857097844931261,-10.464030444262079,-9.833985713587694,2.0669695557379217
49,3,3.78,-4.413957532054179,3.667528065463075,-6.577931400349692,-9.833985713587694,10.18706859965031
49,4,3.479,-4.413957532054179,-2.623285439587775,-12.868744905400542,-9.833985713587694,3.5952550945994606
50,1,3.146,-0.868088439992388,0.9282920595616952,-8.578952829817482,-11.13358820589516,7.817047170182519
50,2,-0.454,-0.868088439992388,-4.226377258521832,-13.73362214790101,-11.13358820589516,-0.9376221479010098
50,3,3.78,-0.868088439992388,-1.936464353610322,-11.443709242989499,-11.13358820589516,5.586290757010502
50,4,3.479,-0.868088439992388,-1.2708237134934721,-10.778068602872649,-11.13358820589516,5.95093139712735
51,1,3.146,1.5150633461367824,-1.7085940207045567,-9.974387913446671,-8.99096176266714,6.68661208655333
51,2,-0.454,1.5150633461367824,0.8562593871628941,-7.409534505579221,-8.99096176266714,5.651465494420779
51,3,3.78,1.5150633461367824,1.0027320322172286,-7.2630618605248864,-8.99096176266714,10.031938139475116
51,4,3.479,1.5150633461367824,-3.0510688783756668,-11.316862771117782,-8.99096176266714,5.677137228882218
52,1,3.146,-0.15773834307236256,1.9388382826299466,-6.117459968945498,-6.050828768035543,10.808540031054504
52,2,-0.454,-0.15773834307236256,3.9141419815047698,-4.142156270070675,-6.050828768035543,9.183843729929325
52,3,3.78,-0.15773834307236256,2.039796285970296,-6.0165019656051495,-6.050828768035543,11.543498034394853
52,4,3.479,-0.15773834307236256,0.12910138405459773,-7.9271968675208475,-6.050828768035543,9.331803132479152
53,1,3.146,-0.5727537427290199,1.5569178970404818,-4.3314889184077625,-4.6091922290604765,12.859511081592236
53,2,-0.454,-0.5727537427290199,0.12352609882369413,-5.76488071662455,-4.6091922290604765,7.82611928337545
53,3,3.78,-0.5727537427290199,1.8016027896527262,-4.086804025795518,-4.6091922290604765,13.738195974204482
53,4,3.479,-0.5727537427290199,1.6348115600341682,-4.2535952554140755,-4.6091922290604765,13.270404744585925
54,1,3.146,0.9282598709838488,1.2266884424728786,-1.8942270597729012,-3.257830010739044,15.561772940227097
54,2,-0.454,0.9282598709838488,0.13788161871424148,-2.9830338835315384,-3.257830010739044,10.872966116468461
54,3,3.78,0.9282598709838488,-1.1014014724943777,-4.222316974740157,-3.257830010739044,13.867683025259844
54,4,3.479,0.9282598709838488,-0.8108266226657993,-3.931742124911579,-3.257830010739044,13.857257875088422
55,1,3.146,-4.174346727090814,0.8572935351502644,-6.1790568563748,-5.856752830914493,11.5419431436252
55,2,-0.454,-4.174346727090814,2.958855839287258,-4.077494552237805,-5.856752830914493,10.043505447762195
55,3,3.78,-4.174346727090814,-1.0773195058052756,-8.11366989733034,-5.856752830914493,10.24133010266966
55,4,3.479,-4.174346727090814,1.9795603738100385,-5.056790017715025,-5.856752830914493,12.997209982284977
56,1,3.146,-2.2416977929743864,-1.662160664343707,-9.049015819276475,-7.851217589636427,8.936984180723526
56,2,-0.454,-2.2416977929743864,1.1341495749816708,-6.252705579951097,-7.851217589636427,8.133294420048902
56,3,3.78,-2.2416977929743864,-0.7380535098546178,-8.124908664787386,-7.851217589636427,10.495091335212615
56,4,3.479,-2.2416977929743864,-0.5913851395979811,-7.978240294530749,-7.851217589636427,10.34075970546925
57,1,3.146,-1.5739475260143996,3.0950174584952515,-5.376224720014749,-9.44986713776382,12.874775279985252
57,2,-0.454,-1.5739475260143996,-1.3446510393330617,-9.815893217843062,-9.44986713776382,4.835106782156938
57,3,3.78,-1.5739475260143996,-3.269984279081654,-11.741226457591655,-9.44986713776382,7.143773542408347
57,4,3.479,-1.5739475260143996,-2.3948819770958107,-10.86612415560581,-9.44986713776382,7.7178758443941895
58,1,3.146,0.2440566630989717,-2.6338267515211577,-10.6914783689477,-8.490323119034263,7.824521631052301
58,2,-0.454,0.2440566630989717,0.03226673218958344,-8.02538488523696,-8.490323119034263,6.89061511476304
58,3,3.78,0.2440566630989717,-0.14336755832705625,-8.2010191757536,-8.490323119034263,10.948980824246402
58,4,3.479,0.2440566630989717,1.0142415712277513,-7.043410046198792,-8.490323119034263,11.805589953801208
59,1,3.146,-0.23484350516472197,-1.359309121114436,-9.052901486350757,-7.960212887399768,9.728098513649245
59,2,-0.454,-0.23484350516472197,1.801063154533765,-5.892529210702557,-7.960212887399768,9.288470789297444
59,3,3.78,-0.23484350516472197,-0.4904269289670863,-8.184019294203408,-7.960212887399768,11.230980705796595
59,4,3.479,-0.23484350516472197,-1.0178091931060285,-8.71140155834235,-7.960212887399768,10.40259844165765
60,1,3.146,3.0720642438014663,-1.8550820294462778,-5.776064807225508,-5.276319796518985,13.269935192774492
60,2,-0.454,3.0720642438014663,-0.5881258252780074,-4.509108603057237,-5.276319796518985,10.936891396942762
60,3,3.78,3.0720642438014663,0.10991742775866864,-3.811065350020561,-5.276319796518985,15.868934649979439
60,4,3.479,3.0720642438014663,-3.088057647993403,-7.009040425772633,-5.276319796518985,12.36995957422737
