t,i,b₀ᵢ,αₜ,μᵢₜ,vᵢₜ,vₜ,eᵢₜ
10,EU,-45391.353,2.920015405948793,15.081097665203933,39.1921885423747,25.372397183733007,219167.83918854236
10,BRIC,347855.764,2.920015405948793,-0.7148525035224849,23.39623837364828,25.372397183733007,612399.1602383736
10,Other,314643.98,2.920015405948793,13.012921405638517,37.12401228280928,25.372397183733007,579201.1040122828
11,USA,378017.714,-5.343981820565294,-7.3271178152288226,9.61855129011533,24.5663102831573,668926.7325512901
11,EU,-45391.353,-5.343981820565294,19.65579308214655,36.6014621874907,24.5663102831573,245544.64846218747
11,BRIC,347855.764,-5.343981820565294,11.79220169272504,28.737870798069192,24.5663102831573,638783.9018707981
11,Other,314643.98,-5.343981820565294,6.36168775160984,23.30735685695399,24.5663102831573,605566.687356857
12,USA,378017.714,5.608057383809631,10.07469838657806,37.26425935414137,22.87924201661776,695320.578259354
12,EU,-45391.353,5.608057383809631,-16.718985353977533,10.470575613585783,22.87924201661776,271884.7175756136
12,BRIC,347855.764,5.608057383809631,-9.4877325139959,17.701828453567416,22.87924201661776,665139.0658284535
12,Other,314643.98,5.608057383809631,-1.109256322386846,26.080304645176472,22.87924201661776,631935.6603046451
13,USA,378017.714,0.08584825882042778,-15.058832140313935,5.126430230105193,6.200542807811712,721641.44043023
13,EU,-45391.353,0.08584825882042778,-2.701937033477578,17.48332533694155,6.200542807811712,298244.7303253369
13,BRIC,347855.764,0.08584825882042778,2.6693255493174552,22.854587919736584,6.200542807811712,691497.2185879197
13,Other,314643.98,0.08584825882042778,-40.84743462595561,-20.66217225553648,6.200542807811712,658241.9178277444
14,USA,378017.714,0.6681994260940723,-4.823843807262416,1.291532475494245,5.792904185961954,747977.4055324754
14,EU,-45391.353,0.6681994260940723,2.4714840825458824,8.586860365302543,5.792904185961954,324575.6338603653
14,BRIC,347855.764,0.6681994260940723,11.10716141652847,17.22253769928513,5.792904185961954,717831.3865376993
14,Other,314643.98,0.6681994260940723,-10.044690078990762,-3.9293137962341005,5.792904185961954,684598.4506862038
15,USA,378017.714,-3.422491309960727,-5.0704807616816066,-3.403905744274757,8.180758803536264,774299.3100942556
15,EU,-45391.353,-3.422491309960727,8.337012802222915,10.003587819629765,8.180758803536264,350903.65058781963
15,BRIC,347855.764,-3.422491309960727,10.722060026529784,12.388635043936633,8.180758803536264,744153.152635044
15,Other,314643.98,-3.422491309960727,12.068143077446566,13.734718094853415,8.180758803536264,710942.7147180948
16,USA,378017.714,-4.365461734718957,5.715863182693001,8.537198056880651,13.679701253334255,800624.6511980569
16,EU,-45391.353,-4.365461734718957,-1.5717209549697815,1.24961391921787,13.679701253334255,377208.29661391926
16,BRIC,347855.764,-4.365461734718957,22.10540221879338,24.926737092981032,13.679701253334255,770479.090737093
16,Other,314643.98,-4.365461734718957,17.18392107006981,20.005255944257463,13.679701253334255,737262.3852559442
17,USA,378017.714,-5.922409362140309,15.60917195047086,21.704380139384693,11.907047898842805,826938.0183801393
17,EU,-45391.353,-5.922409362140309,-7.792859328503895,-1.6976511395900618,11.907047898842805,403505.5493488604
17,BRIC,347855.764,-5.922409362140309,-8.424640736088541,-2.329432547174708,11.907047898842805,796752.0345674527
17,Other,314643.98,-5.922409362140309,23.855686953837463,29.950895142751296,11.907047898842805,763572.5308951427
18,USA,378017.714,-3.90728744762671,1.5953394209688418,8.148393552475536,-6.781925899030748,853211.4623935524
18,EU,-45391.353,-3.90728744762671,-19.514973677155808,-12.961919545649113,-6.781925899030748,429781.2850804543
18,BRIC,347855.764,-3.90728744762671,-25.662083882706302,-19.109029751199607,-6.781925899030748,823022.2549702488
18,Other,314643.98,-3.90728744762671,-9.758201983256502,-3.2051478517498078,-6.781925899030748,789826.3748521482
19,USA,378017.714,0.9615236685249864,1.809372301645684,-3.187025932127841,-1.1083804665654942,879473.9269740678
19,EU,-45391.353,0.9615236685249864,14.639317735939049,9.642919502165523,-1.1083804665654942,456077.6899195022
19,BRIC,347855.764,0.9615236685249864,10.827931751855152,5.831533518081627,-1.1083804665654942,849320.995533518
19,Other,314643.98,0.9615236685249864,-11.72455072060776,-16.720948954381285,-1.1083804665654942,816086.6590510457
20,USA,378017.714,-5.688138782354379,-6.4827307420102995,-13.144581764242465,-15.190623232058885,905724.5694182357
20,EU,-45391.353,-5.688138782354379,-12.685684719249284,-19.34753574148145,-15.190623232058885,482309.29946425854
20,BRIC,347855.764,-5.688138782354379,-30.26062902256487,-36.922480044797034,-15.190623232058885,875538.8415199552
20,Other,314643.98,-5.688138782354379,15.313955644517579,8.652104622285414,-15.190623232058885,842372.6321046223
21,USA,378017.714,5.1512720030802885,-3.0907720712800875,-11.284462577563527,-1.1621557382421366,931973.8295374224
21,EU,-45391.353,5.1512720030802885,-5.970704521070778,-14.164395027354217,-1.1621557382421366,508561.8826049727
21,BRIC,347855.764,5.1512720030802885,24.62505382279519,16.43136331651175,-1.1621557382421366,901839.5953633165
21,Other,314643.98,5.1512720030802885,12.562561841720889,4.368871335437449,-1.1621557382421366,868615.7488713354
22,USA,378017.714,1.8877502132347521,17.70926250654057,18.576058903729603,11.66371485116778,958237.8900589036
22,EU,-45391.353,1.8877502132347521,5.051422060986407,5.918218458175442,11.66371485116778,534816.1652184582
22,BRIC,347855.764,1.8877502132347521,8.269412442888497,9.136208840077531,11.66371485116778,928066.50020884
22,Other,314643.98,1.8877502132347521,12.157576805499511,13.024373202688546,11.66371485116778,894858.6043732027
23,USA,378017.714,-12.47883993228023,-19.75323186346155,-21.985498298990887,-7.825242601964033,984418.3285017009
23,EU,-45391.353,-12.47883993228023,22.47302345923065,20.240757023701313,-7.825242601964033,561051.4877570237
23,BRIC,347855.764,-12.47883993228023,-35.136009255433706,-37.368275690963046,-7.825242601964033,954240.995724309
23,Other,314643.98,-12.47883993228023,10.044312993925821,7.812046558396485,-7.825242601964033,921074.3920465583
24,USA,378017.714,2.0348631238632677,-26.40446216706454,-31.244074669026674,-20.044557308775595,1.0106168699253309e6
24,EU,-45391.353,2.0348631238632677,-14.691836636247219,-19.531449138209354,-20.044557308775595,587219.5155508618
24,BRIC,347855.764,2.0348631238632677,-14.121265127845005,-18.96087762980714,-20.044557308775595,980467.2031223702
24,Other,314643.98,2.0348631238632677,-5.602215296097072,-10.441827798059208,-20.044557308775595,947263.938172202
25,USA,378017.714,1.7100720493412018,-10.13073430778883,-26.029805854206987,-22.01077377926259,1.0368166841941457e6
25,EU,-45391.353,1.7100720493412018,18.426093845039425,2.527022298621267,-22.01077377926259,613436.1740222987
25,BRIC,347855.764,1.7100720493412018,-20.061415886216988,-35.96048743263515,-22.01077377926259,1.0066448035125673e6
25,Other,314643.98,1.7100720493412018,-12.680752582411332,-28.57982412882949,-22.01077377926259,973440.4001758711
26,USA,378017.714,9.988479676660276,13.870065534189923,4.522080445768015,6.899119317611168,1.0630286360804455e6
26,EU,-45391.353,9.988479676660276,39.85546753456026,30.507482446138354,6.899119317611168,639645.5544824462
26,BRIC,347855.764,9.988479676660276,2.6479189013299447,-6.700066187091963,6.899119317611168,1.0328554639338129e6
26,Other,314643.98,9.988479676660276,8.614965654052176,-0.7330194343697318,6.899119317611168,999649.6469805656
27,USA,378017.714,-3.9100182179080645,6.517524316086079,8.668382418699425,10.651904214593314,1.0892009823824188e6
27,EU,-45391.353,-3.9100182179080645,-1.8902337541910879,0.26062434842225835,10.651904214593314,665783.5076243484
27,BRIC,347855.764,-3.9100182179080645,30.569160092363585,32.72001819497693,10.651904214593314,1.059063084018195e6
27,Other,314643.98,-3.9100182179080645,-1.1922662063387086,0.9585918962746376,10.651904214593314,1.0258195385918962e6
28,USA,378017.714,-9.290664171940115,2.290060041825335,2.357093722405445,-5.570995737585978,1.1153496710937223e6
28,EU,-45391.353,-9.290664171940115,-22.38647376021734,-22.31944007963723,-5.570995737585978,691915.9275599204
28,BRIC,347855.764,-9.290664171940115,-16.892195143770422,-16.825161463190312,-5.570995737585978,1.085168538838537e6
28,Other,314643.98,-9.290664171940115,14.436491189498069,14.503524870078179,-5.570995737585978,1.0519880835248702e6
29,USA,378017.714,-4.61409421357975,-7.9709364428047,-17.47915041185373,-18.06185632821595,1.141471634849588e6
29,EU,-45391.353,-4.61409421357975,-3.1289062082402768,-12.637120177289308,-18.06185632821595,718067.4098798227
29,BRIC,347855.764,-4.61409421357975,-1.7443351207042106,-11.252549089753241,-18.06185632821595,1.1113159114509101e6
29,Other,314643.98,-4.61409421357975,-21.370391664918486,-30.878605633967517,-18.06185632821595,1.078084501394366e6
30,USA,378017.714,-4.0241655744987455,-23.829927612781926,-43.72143397161838,-27.751439651369,1.1675739925660284e6
30,EU,-45391.353,-4.0241655744987455,20.419080229385386,0.527573870548931,-27.751439651369,744209.1745738705
30,BRIC,347855.764,-4.0241655744987455,-10.504504762578184,-30.396011121414638,-27.751439651369,1.1374253679888786e6
30,Other,314643.98,-4.0241655744987455,-17.52438102415547,-37.415887382991926,-27.751439651369,1.104206564112617e6
31,USA,378017.714,-1.3005206887309082,-2.858782538091175,-28.538942960549747,-43.58309481878329,1.1937045750570393e6
31,EU,-45391.353,-1.3005206887309082,-20.564035571229866,-46.244195993688436,-43.58309481878329,770277.8028040064
31,BRIC,347855.764,-1.3005206887309082,-22.670776608247433,-48.35093703070601,-43.58309481878329,1.1635228130629691e6
31,Other,314643.98,-1.3005206887309082,-25.51814286773038,-51.19830329018895,-43.58309481878329,1.1303081816967097e6
32,USA,378017.714,4.874354866423542,14.819244454698843,-18.59414947717873,-25.20019245871676,1.219816719850523e6
32,EU,-45391.353,4.874354866423542,22.587051210636464,-10.826342721241108,-25.20019245871676,796415.4206572787
32,BRIC,347855.764,4.874354866423542,-12.718259363222627,-46.1316532951002,-25.20019245871676,1.189627232346705e6
32,Other,314643.98,4.874354866423542,8.164769590530579,-25.248624341346993,-25.20019245871676,1.1564363313756587e6
33,USA,378017.714,-7.6776317681459805,34.2188580854431,4.402857242314447,-25.061318461019574,1.2459287168572424e6
33,EU,-45391.353,-7.6776317681459805,-12.530262497741456,-42.34626334087011,-25.061318461019574,822472.9007366591
33,BRIC,347855.764,-7.6776317681459805,11.565627992275044,-18.250372850853612,-25.061318461019574,1.2157441136271493e6
33,Other,314643.98,-7.6776317681459805,-14.235494051540355,-44.05149489466901,-25.061318461019574,1.1825065285051053e6
34,USA,378017.714,6.9032431643612435,-1.5675986642358277,-16.68072376788028,-15.622995141979807,1.2719834332762319e6
34,EU,-45391.353,6.9032431643612435,-7.946371624578167,-23.05949672822262,-15.622995141979807,848567.9875032718
34,BRIC,347855.764,6.9032431643612435,-15.090686408963755,-30.20381151260821,-15.622995141979807,1.2418079601884873e6
34,Other,314643.98,6.9032431643612435,22.565176544436326,7.452051440791873,-15.622995141979807,1.2086338320514406e6
35,USA,378017.714,7.7162344855395455,-1.3861788436594655,-7.39474559034918,-0.6255292659997896,1.2980553192544095e6
35,EU,-45391.353,7.7162344855395455,16.435931301284764,10.427364554595052,-0.6255292659997896,874664.0743645546
35,BRIC,347855.764,7.7162344855395455,4.390680572536635,-1.617886174153079,-0.6255292659997896,1.2678991461138257e6
35,Other,314643.98,7.7162344855395455,2.0917168925977623,-3.9168498540919514,-0.6255292659997896,1.2346850631501458e6
36,USA,378017.714,-0.4796012457085197,10.314571043079948,9.285442337190613,-1.2675494310923963,1.324121399442337e6
36,EU,-45391.353,-0.4796012457085197,0.16159196824081376,-0.8675367376485212,-1.2675494310923963,900702.1794632623
36,BRIC,347855.764,-0.4796012457085197,-24.549002261827862,-25.578130967717197,-1.2675494310923963,1.2939245858690322e6
36,Other,314643.98,-0.4796012457085197,13.119156349694855,12.09002764380552,-1.2675494310923963,1.2607504700276437e6
37,USA,378017.714,10.904734620824419,-25.18822119258673,-15.397028746976982,-3.5435599408062135,1.350132916971253e6
37,EU,-45391.353,10.904734620824419,-17.154079045449212,-7.362886599839463,-3.5435599408062135,926731.8841134001
37,BRIC,347855.764,10.904734620824419,-22.572222888926348,-12.781030443316599,-3.5435599408062135,1.3199735829695568e6
37,Other,314643.98,10.904734620824419,11.57551358129844,21.36670602690819,-3.5435599408062135,1.286795946706027e6
38,USA,378017.714,0.9658124373591573,5.396697608593083,3.249492637953982,-5.720488916039487,1.376174563492638e6
38,EU,-45391.353,0.9658124373591573,14.651926163376213,12.504721192737112,-5.720488916039487,952774.7517211927
38,BRIC,347855.764,0.9658124373591573,-28.554021656204906,-30.701226626844008,-5.720488916039487,1.3459786627733733e6
38,Other,314643.98,0.9658124373591573,-5.787737897365933,-7.934942868005034,-5.720488916039487,1.312789645057132e6
39,USA,378017.714,-10.043577428898452,-13.202096010441078,-28.27112295208022,-22.504819916096515,1.4021528428770478e6
39,EU,-45391.353,-10.043577428898452,-2.571995034432232,-17.64102197607137,-22.504819916096515,978754.405978024
39,BRIC,347855.764,-10.043577428898452,-13.114993923182631,-28.184020864821772,-22.504819916096515,1.371990979979135e6
39,Other,314643.98,-10.043577428898452,-0.8540869297735554,-15.923113871412696,-22.504819916096515,1.3387914568861285e6
40,USA,378017.714,-6.094065291117047,5.188252212763369,-20.676297374644466,-40.18155672605488,1.4281570377026254e6
40,EU,-45391.353,-6.094065291117047,-23.621881980331672,-49.48643156773951,-40.18155672605488,1.0047191605684323e6
40,BRIC,347855.764,-6.094065291117047,-29.28216692682533,-55.14671651423316,-40.18155672605488,1.3979606172834858e6
40,Other,314643.98,-6.094065291117047,-9.552231860194532,-35.41678144760237,-40.18155672605488,1.3647685632185524e6
41,USA,378017.714,-6.020063496095866,-4.093935789529737,-45.413496869464815,-34.78363291374154,1.4541157005031304e6
41,EU,-45391.353,-6.020063496095866,-2.2614146303087304,-43.580975710243806,-34.78363291374154,1.0307084660242897e6
41,BRIC,347855.764,-6.020063496095866,14.40863124208495,-26.910929837850126,-34.78363291374154,1.423972253070162e6
41,Other,314643.98,-6.020063496095866,18.09043184252765,-23.229129237407427,-34.78363291374154,1.3907641508707625e6
42,USA,378017.714,3.6322208312617934,6.796537163596517,-20.12866351986363,-30.817296769972124,1.4801111853364801e6
42,EU,-45391.353,3.6322208312617934,-9.892029753623643,-36.81723043708379,-30.817296769972124,1.0566854297695628e6
42,BRIC,347855.764,3.6322208312617934,10.16832576027415,-16.756874923185997,-30.817296769972124,1.449952607125077e6
42,Other,314643.98,3.6322208312617934,-22.641217516294937,-49.566418199755084,-30.817296769972124,1.4167080135818003e6
43,USA,378017.714,-4.98723642447623,-11.696714895276388,-43.756946532173124,-39.38839375690482,1.5060445570534677e6
43,EU,-45391.353,-4.98723642447623,7.618135968790412,-24.442095668106326,-39.38839375690482,1.082654804904332e6
43,BRIC,347855.764,-4.98723642447623,-4.4558951687510024,-36.516126805647744,-39.38839375690482,1.4758898478731944e6
43,Other,314643.98,-4.98723642447623,-20.778174384795328,-52.838406021692066,-39.38839375690482,1.4426617415939784e6
44,USA,378017.714,-4.08985505164842,7.140647491359565,-31.55191147572974,-37.63120983578388,1.532000562088524e6
44,EU,-45391.353,-4.08985505164842,-4.105910538524531,-42.79846950561384,-37.63120983578388,1.1085802485304943e6
44,BRIC,347855.764,-4.08985505164842,-7.256553128489247,-45.94911209557855,-37.63120983578388,1.5018242148879042e6
44,Other,314643.98,-4.08985505164842,8.4672127008759,-30.225346266213407,-37.63120983578388,1.4686281546537336e6
45,USA,378017.714,5.2835147086420875,0.8522554259181692,-26.923247706175875,-22.681091633776404,1.5579357907522938e6
45,EU,-45391.353,5.2835147086420875,12.630615437379715,-15.14488769471433,-22.681091633776404,1.1345385021123053e6
45,BRIC,347855.764,5.2835147086420875,1.907605311852643,-25.867897820241403,-22.681091633776404,1.5277748961021798e6
45,Other,314643.98,5.2835147086420875,4.987169818120046,-22.788333313974,-22.681091633776404,1.494566191666686e6
46,USA,378017.714,11.03577540497123,-25.538869554228526,-34.428433149529866,-25.33136403482781,1.5838456855668502e6
46,EU,-45391.353,11.03577540497123,16.23593456248217,7.3463709671808335,-25.33136403482781,1.160478393370967e6
46,BRIC,347855.764,11.03577540497123,-39.93167709820662,-48.82124069350796,-25.33136403482781,1.5536693427593063e6
46,Other,314643.98,11.03577540497123,-16.53258966815291,-25.42215326345425,-25.33136403482781,1.5204809578467365e6
47,USA,378017.714,13.7565554464984,-22.46675213681745,-30.96379999491528,-24.190045242619618,1.609753350200005e6
47,EU,-45391.353,13.7565554464984,-5.432486310100605,-13.929534168198433,-24.190045242619618,1.1863613174658318e6
47,BRIC,347855.764,13.7565554464984,-14.050434959850449,-22.54748281794828,-24.190045242619618,1.5795998165171822e6
47,Other,314643.98,13.7565554464984,-20.82231613131865,-29.31936398941648,-24.190045242619618,1.5463812606360107e6
48,USA,378017.714,11.383672122506468,-37.719637679680204,-47.586920302815074,-18.251994747616678,1.6356277270796972e6
48,EU,-45391.353,11.383672122506468,-7.418281936934088,-17.285564560068956,-18.251994747616678,1.21224896143544e6
48,BRIC,347855.764,11.383672122506468,12.947029975489551,3.079747352354685,-18.251994747616678,1.6055164437473523e6
48,Other,314643.98,11.383672122506468,-1.3479588568025167,-11.215241479937383,-18.251994747616678,1.5722903647585202e6
49,USA,378017.714,2.0285866903400516,-4.894488335814423,-18.90027903125562,-26.95342955596349,1.6615342137209685e6
49,EU,-45391.353,2.0285866903400516,7.932479130537246,-6.073311564903953,-26.95342955596349,1.2381379736884348e6
49,BRIC,347855.764,2.0285866903400516,-35.67203466544175,-49.67782536088295,-26.95342955596349,1.631341486174639e6
49,Other,314643.98,2.0285866903400516,-19.156511571370217,-33.162302266811416,-26.95342955596349,1.598146217697733e6
50,USA,378017.714,7.913283480696011,-13.45022691699143,-29.21553130120934,-12.545068554858577,1.6873884984686987e6
50,EU,-45391.353,7.913283480696011,2.085595259708084,-13.679709124509827,-12.545068554858577,1.2639949672908753e6
50,BRIC,347855.764,7.913283480696011,-2.00686387712411,-17.77216826134202,-12.545068554858577,1.6572379918317387e6
50,Other,314643.98,7.913283480696011,26.252438851844783,10.487134467626872,-12.545068554858577,1.6240544671344676e6
51,USA,378017.714,-6.7024644845885915,-8.378333706802897,-26.101640916834747,-24.976601015816488,1.713243012359083e6
51,EU,-45391.353,-6.7024644845885915,0.6409093920070533,-17.0823978180248,-24.976601015816488,1.2898429646021817e6
51,BRIC,347855.764,-6.7024644845885915,-25.97109777291268,-43.69440498294453,-24.976601015816488,1.683063469595017e6
51,Other,314643.98,-6.7024644845885915,4.69534686456997,-13.027960345461882,-24.976601015816488,1.6498823520396545e6
52,USA,378017.714,6.573425202964375,-1.021429761723491,-16.3899485511539,-14.82000599685457,1.739090924051449e6
52,EU,-45391.353,6.573425202964375,-7.215135563868812,-22.58365435329922,-14.82000599685457,1.3156756633456466e6
52,BRIC,347855.764,6.573425202964375,22.828905100848335,7.460386311417928,-14.82000599685457,1.7089528243863115e6
52,Other,314643.98,6.573425202964375,-12.398288604952686,-27.766807394383093,-14.82000599685457,1.6757058131926057e6
53,USA,378017.714,-2.717011995186896,6.130306168575581,-9.606081094848054,-7.056572031059842,1.7649227079189052e6
53,EU,-45391.353,-2.717011995186896,18.447665887393384,2.711278623969749,-7.056572031059842,1.3415259582786239e6
53,BRIC,347855.764,-2.717011995186896,-6.2782307537756346,-22.01461801719927,-7.056572031059842,1.7347483493819828e6
53,Other,314643.98,-2.717011995186896,16.41951962726184,0.6831323638382027,-7.056572031059842,1.701559263132364e6
54,USA,378017.714,2.9017133889284668,7.22751715434592,3.9300320139883156,7.039081458122553,1.7907480440320137e6
54,EU,-45391.353,2.9017133889284668,6.372907939768293,3.075422799410689,7.039081458122553,1.3673381224227992e6
54,BRIC,347855.764,2.9017133889284668,19.75187005313494,16.454384912777336,7.039081458122553,1.7605986183849126e6
54,Other,314643.98,2.9017133889284668,7.993971246671472,4.696486106313868,7.039081458122553,1.7273750764861063e6
55,USA,378017.714,9.36173659086332,2.422640137211585,17.968209789035566,21.5387400395415,1.816560682209789e6
55,EU,-45391.353,9.36173659086332,21.182517399991948,36.72808705181593,21.5387400395415,1.3931703750870517e6
55,BRIC,347855.764,9.36173659086332,5.023227308555128,20.56879696037911,21.5387400395415,1.7864013327969604e6
55,Other,314643.98,9.36173659086332,-4.655703294888596,10.889866356935386,21.5387400395415,1.753179869866357e6
56,USA,378017.714,5.619485327595106,5.967087478465658,30.50835593079797,22.720176327623086,1.8423586223559307e6
56,EU,-45391.353,5.619485327595106,-6.0538714874527075,18.487396964879604,22.720176327623086,1.4189375343969646e6
56,BRIC,347855.764,5.619485327595106,-5.009933781478593,19.531334670853717,22.720176327623086,1.8121856953346708e6
56,Other,314643.98,5.619485327595106,-2.1876507083712626,22.35361774396105,22.720176327623086,1.778976733617744e6
57,USA,378017.714,5.979034242297969,0.9989565597620641,26.93766570587691,29.173984520375676,1.8681272516657058e6
57,EU,-45391.353,5.979034242297969,34.336581857371684,60.27529100348653,29.173984520375676,1.4447515222910035e6
57,BRIC,347855.764,5.979034242297969,-33.28861846591545,-7.349909319800602,29.173984520375676,1.8379310140906803e6
57,Other,314643.98,5.979034242297969,10.894181545825028,36.83289069193987,29.173984520375676,1.804763412890692e6
58,USA,378017.714,3.5233498970016104,-30.977677961896823,-1.8249826637451818,23.689622583980658,1.8938574890173362e6
58,EU,-45391.353,3.5233498970016104,7.43454696276265,36.587242260914294,23.689622583980658,1.4704868342422608e6
58,BRIC,347855.764,3.5233498970016104,17.858718506350073,47.011413804501714,23.689622583980658,1.8637443754138045e6
58,Other,314643.98,3.5233498970016104,-16.16787836389984,12.984816934251803,23.689622583980658,1.8304985648169343e6
59,USA,378017.714,4.452316484058688,-1.0741750067989055,24.189474917286788,25.490465958223623,1.919629303474917e6
59,EU,-45391.353,4.452316484058688,-3.1095919246152115,22.15405799947048,25.490465958223623,1.4962182010579992e6
59,BRIC,347855.764,4.452316484058688,-0.28959161107812253,24.97405831300757,25.490465958223623,1.889468138058313e6
59,Other,314643.98,4.452316484058688,5.380622679043959,30.644272603129654,25.490465958223623,1.856262024272603e6
60,USA,378017.714,-5.133892469897005,-18.33344423323821,-1.0739623588357645,3.136931895015663,1.9453366400376412e6
60,EU,-45391.353,-5.133892469897005,25.582632966343304,42.84211484074575,3.136931895015663,1.5219714891148405e6
60,BRIC,347855.764,-5.133892469897005,-39.830138091682805,-22.57065621728036,3.136931895015663,1.9151531933437828e6
60,Other,314643.98,-5.133892469897005,-23.909250558969422,-6.6497686845669755,3.136931895015663,1.8819573302313155e6
